subject_id,session_id,trial_id,emotion,label_id,n_channels,n_samples,duration_sec,file_path,mat_key
7,4,67,Surprise,6,62,45200,226.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,67
7,4,68,Fear,2,62,33200,166.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,68
7,4,69,Sad,5,62,38800,194.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,69
7,4,70,Disgust,1,62,29600,148.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,70
7,4,71,Disgust,1,62,34200,171.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,71
7,4,72,Sad,5,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,72
7,4,73,Fear,2,62,53600,268.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,73
7,4,74,Surprise,6,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,74
7,4,75,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,75
7,4,76,Happy,3,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,76
7,4,77,Surprise,6,62,17400,87.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,77
7,4,78,Fear,2,62,38200,191.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,78
7,4,79,Sad,5,62,24400,122.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,79
7,4,80,Disgust,1,62,26000,130.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,80
8,1,1,Happy,3,62,12200,61.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,1
8,1,2,Neutral,4,62,44400,222.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,2
8,1,3,Disgust,1,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,3
8,1,4,Sad,5,62,45800,229.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,4
8,1,5,Anger,0,62,53200,266.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,5
8,1,6,Anger,0,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,6
8,1,7,Sad,5,62,52800,264.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,7
8,1,8,Disgust,1,62,30000,150.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,8
8,1,9,Neutral,4,62,47200,236.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,9
8,1,10,Happy,3,62,51800,259.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,10
8,1,11,Happy,3,62,23600,118.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,11
8,1,12,Neutral,4,62,14600,73.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,12
8,1,13,Disgust,1,62,31600,158.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,13
8,1,14,Sad,5,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,14
8,1,15,Anger,0,62,29400,147.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,15
8,1,16,Anger,0,62,65800,329.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,16
8,1,17,Sad,5,62,48200,241.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,17
8,1,18,Disgust,1,62,35800,179.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,18
8,1,19,Neutral,4,62,47400,237.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,19
8,1,20,Happy,3,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,20
8,2,21,Anger,0,62,46000,230.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,21
8,2,22,Sad,5,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,22
8,2,23,Fear,2,62,20200,101.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,23
8,2,24,Neutral,4,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,24
8,2,25,Surprise,6,62,41200,206.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,25
8,2,26,Surprise,6,62,50000,250.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,26
8,2,27,Neutral,4,62,14800,74.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,27
8,2,28,Fear,2,62,59600,298.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,28
8,2,29,Sad,5,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,29
8,2,30,Anger,0,62,19800,99.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,30
8,2,31,Anger,0,62,62800,314.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,31
8,2,32,Sad,5,62,58400,292.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,32
8,2,33,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,33
8,2,34,Neutral,4,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,34
8,2,35,Surprise,6,62,45000,225.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,35
8,2,36,Surprise,6,62,20600,103.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,36
8,2,37,Neutral,4,62,37600,188.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,37
8,2,38,Fear,2,62,34800,174.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,38
8,2,39,Sad,5,62,26600,133.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,39
8,2,40,Anger,0,62,17800,89.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,40
8,3,41,Happy,3,62,26800,134.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,41
8,3,42,Surprise,6,62,32800,164.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,42
8,3,43,Disgust,1,62,29800,149.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,43
8,3,44,Fear,2,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,44
8,3,45,Anger,0,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,45
8,3,46,Anger,0,62,15200,76.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,46
8,3,47,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,47
8,3,48,Disgust,1,62,48000,240.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,48
8,3,49,Surprise,6,62,25800,129.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,49
8,3,50,Happy,3,62,14400,72.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,50
8,3,51,Happy,3,62,10800,54.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,51
8,3,52,Surprise,6,62,50200,251.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,52
8,3,53,Disgust,1,62,28400,142.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,53
8,3,54,Fear,2,62,57200,286.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,54
8,3,55,Anger,0,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,55
8,3,56,Anger,0,62,12400,62.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,56
8,3,57,Fear,2,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,57
8,3,58,Disgust,1,62,24200,121.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,58
8,3,59,Surprise,6,62,70000,350.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,59
8,3,60,Happy,3,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,60
8,4,61,Disgust,1,62,18200,91.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,61
8,4,62,Sad,5,62,48800,244.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,62
8,4,63,Fear,2,62,55400,277.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,63
8,4,64,Surprise,6,62,14200,71.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,64
8,4,65,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,65
8,4,66,Happy,3,62,18000,90.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,66
8,4,67,Surprise,6,62,45200,226.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,67
8,4,68,Fear,2,62,33200,166.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,68
8,4,69,Sad,5,62,38800,194.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,69
8,4,70,Disgust,1,62,29600,148.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,70
8,4,71,Disgust,1,62,34200,171.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,71
8,4,72,Sad,5,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,72
8,4,73,Fear,2,62,53600,268.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,73
8,4,74,Surprise,6,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,74
8,4,75,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,75
8,4,76,Happy,3,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,76
8,4,77,Surprise,6,62,17400,87.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,77
8,4,78,Fear,2,62,38200,191.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,78
8,4,79,Sad,5,62,24400,122.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,79
8,4,80,Disgust,1,62,26000,130.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\8.mat,80
9,1,1,Happy,3,62,12200,61.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,1
9,1,2,Neutral,4,62,44400,222.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,2
9,1,3,Disgust,1,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,3
9,1,4,Sad,5,62,45800,229.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,4
9,1,5,Anger,0,62,53200,266.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,5
9,1,6,Anger,0,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,6
9,1,7,Sad,5,62,52800,264.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,7
9,1,8,Disgust,1,62,30000,150.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,8
9,1,9,Neutral,4,62,47200,236.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,9
9,1,10,Happy,3,62,51800,259.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,10
9,1,11,Happy,3,62,23600,118.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,11
9,1,12,Neutral,4,62,14600,73.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,12
9,1,13,Disgust,1,62,31600,158.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,13
9,1,14,Sad,5,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,14
9,1,15,Anger,0,62,29400,147.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,15
9,1,16,Anger,0,62,65800,329.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,16
9,1,17,Sad,5,62,48200,241.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,17
9,1,18,Disgust,1,62,35800,179.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,18
9,1,19,Neutral,4,62,47400,237.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,19
9,1,20,Happy,3,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,20
9,2,21,Anger,0,62,46000,230.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,21
9,2,22,Sad,5,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,22
9,2,23,Fear,2,62,20200,101.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,23
9,2,24,Neutral,4,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,24
9,2,25,Surprise,6,62,41200,206.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,25
9,2,26,Surprise,6,62,50000,250.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,26
9,2,27,Neutral,4,62,14800,74.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,27
9,2,28,Fear,2,62,59600,298.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,28
9,2,29,Sad,5,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,29
9,2,30,Anger,0,62,19800,99.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,30
9,2,31,Anger,0,62,62800,314.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,31
9,2,32,Sad,5,62,58400,292.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,32
9,2,33,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,33
9,2,34,Neutral,4,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,34
9,2,35,Surprise,6,62,45000,225.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,35
9,2,36,Surprise,6,62,20600,103.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,36
9,2,37,Neutral,4,62,37600,188.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,37
9,2,38,Fear,2,62,34800,174.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,38
9,2,39,Sad,5,62,26600,133.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,39
9,2,40,Anger,0,62,17800,89.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,40
9,3,41,Happy,3,62,26800,134.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,41
9,3,42,Surprise,6,62,32800,164.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,42
9,3,43,Disgust,1,62,29800,149.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,43
9,3,44,Fear,2,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,44
9,3,45,Anger,0,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,45
9,3,46,Anger,0,62,15200,76.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,46
9,3,47,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,47
9,3,48,Disgust,1,62,48000,240.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,48
9,3,49,Surprise,6,62,25800,129.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,49
9,3,50,Happy,3,62,14400,72.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,50
9,3,51,Happy,3,62,10800,54.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,51
9,3,52,Surprise,6,62,50200,251.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,52
9,3,53,Disgust,1,62,28400,142.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,53
9,3,54,Fear,2,62,57200,286.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,54
9,3,55,Anger,0,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,55
9,3,56,Anger,0,62,12400,62.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,56
9,3,57,Fear,2,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,57
9,3,58,Disgust,1,62,24200,121.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,58
9,3,59,Surprise,6,62,70000,350.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,59
9,3,60,Happy,3,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,60
9,4,61,Disgust,1,62,18200,91.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,61
9,4,62,Sad,5,62,48800,244.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,62
9,4,63,Fear,2,62,55400,277.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,63
9,4,64,Surprise,6,62,14200,71.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,64
9,4,65,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,65
9,4,66,Happy,3,62,18000,90.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,66
9,4,67,Surprise,6,62,45200,226.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,67
9,4,68,Fear,2,62,33200,166.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,68
9,4,69,Sad,5,62,38800,194.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,69
9,4,70,Disgust,1,62,29600,148.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,70
9,4,71,Disgust,1,62,34200,171.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,71
9,4,72,Sad,5,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,72
9,4,73,Fear,2,62,53600,268.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,73
9,4,74,Surprise,6,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,74
9,4,75,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,75
9,4,76,Happy,3,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,76
9,4,77,Surprise,6,62,17400,87.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,77
9,4,78,Fear,2,62,38200,191.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,78
9,4,79,Sad,5,62,24400,122.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,79
9,4,80,Disgust,1,62,26000,130.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\9.mat,80
10,1,1,Happy,3,62,12200,61.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,1
10,1,2,Neutral,4,62,44400,222.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,2
10,1,3,Disgust,1,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,3
10,1,4,Sad,5,62,45800,229.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,4
10,1,5,Anger,0,62,53200,266.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,5
10,1,6,Anger,0,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,6
10,1,7,Sad,5,62,52800,264.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,7
10,1,8,Disgust,1,62,30000,150.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\10.mat,8
